,feature,support,ranking,mean score,std score
211,D_64_R,False,245,0.777460768095356,0.002499547798953151
194,D_117_3.0,False,246,0.7779231996086482,0.0025051926522183464
397,D_116_0.0_13_periods_min,False,247,0.7771107031259361,0.003314620476248084
195,D_117_4.0,False,248,0.7780086314768075,0.0013176271592078976
213,D_66_0.0,False,249,0.7778271102894188,0.0019323718379894675
395,D_114_0.0_6_periods_max,False,250,0.7771107031259361,0.003314620476248084
312,D_87_13_periods_sum,False,251,0.7774409003156275,0.0016055471659842098
216,D_68_1.0,False,252,0.7784912503275636,0.0016438640946671488
185,B_38_6.0,False,253,0.7782633549793967,0.0016395224964147468
215,D_68_0.0,False,254,0.7781504045123608,0.0020614474097991452
197,D_117_6.0,False,255,0.7775887373989242,0.0022742705023703637
202,D_126_1.0,False,256,0.7778644063222795,0.001993831601889712
